Time,Amplitude,Label
0.146,7.9399039864783525,Normal
0.147,7.97794439538571,Normal
0.148,8.015669848708765,Normal
0.149,8.053078857111219,Normal
0.15,8.090169943749475,Normal
0.151,8.12694164433094,Normal
0.152,8.163392507171839,Normal
0.153,8.199521093254523,Normal
0.154,8.235325976284274,Normal
0.155,8.270805742745619,Normal
0.156,8.305958991958125,Normal
0.157,8.340784336131712,Normal
0.158,8.375280400421417,Normal
0.159,8.40944582298169,Normal
0.16,8.443279255020151,Normal
0.161,8.47677936085083,Normal
0.162,8.509944817946918,Normal
0.163,8.54277431699295,Normal
0.164,8.575266561936523,Normal
0.165,8.607420270039437,Normal
0.166,8.639234171928353,Normal
0.167,8.6707070116449,Normal
0.168,8.701837546695257,Normal
0.169,8.732624548099201,Normal
0.17,8.763066800438637,Normal
0.171,8.793163101905563,Normal
0.172,8.822912264349533,Normal
0.173,8.852313113324552,Normal
0.174,8.881364488135446,Normal
0.175,8.910065241883679,Normal
0.176,8.938414241512637,Normal
0.177,8.966410367852358,Normal
0.178,8.994052515663709,Normal
0.179,9.021339593682029,Normal
0.18,9.048270524660197,Normal
0.181,9.07484424541117,Normal
0.182,9.101059706849956,Normal
0.183,9.126915874035028,Normal
0.184,9.152411726209175,Normal
0.185,9.177546256839811,Normal
0.186,9.202318473658703,Normal
0.187,9.226727398701147,Normal
0.188,9.250772068344581,Normal
0.189,9.274451533346614,Normal
0.19,9.297764858882513,Normal
0.191,9.32071112458211,Normal
0.192,9.34328942456612,Normal
0.193,9.365498867481923,Normal
0.194,9.38733857653874,Normal
0.195,9.408807689542254,Normal
0.196,9.429905358928645,Normal
0.197,9.450630751798048,Normal
0.198,9.470983049947444,Normal
0.199,9.490961449902946,Normal
0.2,9.510565162951535,Normal
0.201,9.529793415172188,Normal
0.202,9.548645447466429,Normal
0.203,9.567120515588305,Normal
0.204,9.585217890173759,Normal
0.205,9.60293685676943,Normal
0.206,9.620276715860859,Normal
0.207,9.637236782900096,Normal
0.208,9.65381638833274,Normal
0.209,9.67001487762435,Normal
0.21,9.68583161128631,Normal
0.211,9.701265964901058,Normal
0.212,9.716317329146738,Normal
0.213,9.730985109821265,Normal
0.214,9.74526872786577,Normal
0.215,9.759167619387473,Normal
0.216,9.772681235681935,Normal
0.217,9.785809043254721,Normal
0.218,9.798550523842469,Normal
0.219,9.81090517443334,Normal
0.22,9.822872507286887,Normal
0.221,9.834452049953297,Normal
0.222,9.845643345292054,Normal
0.223,9.856445951489981,Normal
0.224,9.866859442078681,Normal
0.225,9.876883405951379,Normal
0.226,9.886517447379141,Normal
0.227,9.89576118602651,Normal
0.228,9.904614256966513,Normal
0.229,9.913076310695066,Normal
0.23,9.921147013144779,Normal
0.231,9.928826045698138,Normal
0.232,9.936113105200084,Normal
0.233,9.943007903969988,Normal
0.234,9.949510169813001,Normal
0.235,9.9556196460308,Normal
0.236,9.961336091431725,Normal
0.237,9.966659280340298,Normal
0.238,9.97158900260614,Normal
0.239,9.976125063612253,Normal
0.24,9.980267284282716,Normal
0.241,9.98401550108975,Normal
0.242,9.987369566060174,Normal
0.243,9.990329346781246,Normal
0.244,9.992894726405892,Normal
0.245,9.995065603657316,Normal
0.246,9.996841892833,Normal
0.247,9.99822352380809,Normal
0.248,9.99921044203816,Normal
0.249,9.999802608561371,Normal
0.25,10.0,Normal
0.251,9.999802608561371,Normal
0.252,9.99921044203816,Normal
0.253,9.99822352380809,Normal
0.254,9.996841892833,Normal
0.255,9.995065603657316,Normal
0.256,9.992894726405892,Normal
0.257,9.990329346781246,Normal
0.258,9.987369566060174,Normal
0.259,9.98401550108975,Normal
0.26,9.980267284282716,Normal
0.261,9.976125063612253,Normal
0.262,9.97158900260614,Normal
0.263,9.966659280340298,Normal
0.264,9.961336091431725,Normal
0.265,9.9556196460308,Normal
0.266,9.949510169813001,Normal
0.267,9.943007903969988,Normal
0.268,9.936113105200084,Normal
0.269,9.928826045698138,Normal
0.27,9.921147013144777,Normal
0.271,9.913076310695066,Normal
0.272,9.904614256966513,Normal
0.273,9.89576118602651,Normal
0.274,9.88651744737914,Normal
0.275,9.876883405951377,Normal
0.276,9.866859442078681,Normal
0.277,9.856445951489981,Normal
0.278,9.845643345292054,Normal
0.279,9.834452049953295,Normal
0.28,9.822872507286887,Normal
0.281,9.81090517443334,Normal
0.282,9.798550523842469,Normal
0.283,9.785809043254721,Normal
0.284,9.772681235681933,Normal
0.285,9.759167619387474,Normal
0.286,9.74526872786577,Normal
0.287,9.730985109821265,Normal
0.288,9.716317329146738,Normal
0.289,9.70126596490106,Normal
0.29,9.685831611286313,Normal
0.291,9.67001487762435,Normal
0.292,9.65381638833274,Normal
0.293,9.637236782900096,Normal
0.294,9.620276715860859,Normal
0.295,9.60293685676943,Normal
0.296,9.585217890173759,Normal
0.297,9.567120515588305,Normal
0.298,9.54864544746643,Normal
0.299,9.529793415172188,Normal
0.3,9.510565162951536,Normal
0.301,9.490961449902947,Normal
0.302,9.470983049947444,Normal
0.303,9.45063075179805,Normal
0.304,9.429905358928645,Normal
0.305,9.408807689542254,Normal
0.306,9.387338576538742,Normal
0.307,9.365498867481923,Normal
0.308,9.343289424566121,Normal
0.309,9.32071112458211,Normal
0.31,9.297764858882513,Normal
0.311,9.274451533346614,Normal
0.312,9.250772068344581,Normal
0.313,9.226727398701149,Normal
0.314,9.202318473658703,Normal
0.315,9.177546256839813,Normal
0.316,9.152411726209177,Normal
0.317,9.126915874035028,Normal
0.318,9.101059706849956,Normal
0.319,9.07484424541117,Normal
0.32,9.048270524660195,Normal
0.321,9.021339593682027,Normal
0.322,8.994052515663713,Normal
0.323,8.96641036785236,Normal
0.324,8.938414241512639,Normal
0.325,8.910065241883679,Normal
0.326,8.881364488135446,Normal
0.327,8.852313113324552,Normal
0.328,8.822912264349533,Normal
0.329,8.793163101905563,Normal
0.33,8.763066800438635,Normal
0.331,8.732624548099201,Normal
0.332,8.701837546695257,Normal
0.333,8.670707011644902,Normal
0.334,8.639234171928354,Normal
0.335,8.607420270039437,Normal
0.336,8.575266561936521,Normal
0.337,8.54277431699295,Normal
0.338,8.509944817946916,Normal
0.339,8.47677936085083,Normal
0.34,8.44327925502015,Normal
0.341,8.409445822981692,Normal
0.342,8.375280400421417,Normal
0.343,8.340784336131712,Normal
0.344,8.305958991958125,Normal
0.345,8.270805742745617,Normal
0.346,8.235325976284273,Normal
0.347,8.199521093254523,Normal
0.348,8.163392507171839,Normal
0.349,8.126941644330937,Normal
0.35,8.090169943749475,Normal
0.351,8.05307885711122,Normal
0.352,8.015669848708768,Normal
0.353,7.9779443953857125,Normal
0.354,7.939903986478355,Normal
0.355,7.9015501237569055,Normal
0.356,7.86288432136619,Normal
0.357,7.823908105765883,Normal
0.358,7.784623015670235,Normal
0.359,7.745030601987338,Normal
0.36,7.705132427757892,Normal
0.361,7.664930068093499,Normal
0.362,7.6244251101144815,Normal
0.363,7.58361915288722,Normal
0.364,7.54251380736104,Normal
0.365,7.501110696304597,Normal
0.366,7.459411454241822,Normal
0.367,7.417417727387392,Normal
0.368,7.375131173581739,Normal
0.369,7.332553462225601,Normal
0.37,7.289686274214114,Normal
0.371,7.246531301870469,Normal
0.372,7.203090248879071,Normal
0.373,7.159364830218314,Normal
0.374,7.115356772092855,Normal
0.375,7.0710678118654755,Normal
0.376,7.026499697988492,Normal
0.377,6.981654189934727,Normal
0.378,6.936533058128049,Normal
0.379,6.891138083873484,Normal
0.38,6.845471059286888,Normal
0.381,6.799533787224194,Normal
0.382,6.753328081210245,Normal
0.383,6.706855765367202,Normal
0.384,6.660118674342517,Normal
0.385,6.613118653236519,Normal
0.386,6.565857557529564,Normal
0.387,6.518337253008787,Normal
0.388,6.470559615694443,Normal
0.389,6.422526531765845,Normal
0.39,6.374239897486898,Normal
0.391,6.325701619131245,Normal
0.392,6.276913612907006,Normal
0.393,6.227877804881126,Normal
0.394,6.178596130903343,Normal
0.395,6.129070536529765,Normal
0.396,6.079302976946053,Normal
0.397,6.029295416890246,Normal
0.398,5.979049830575187,Normal
0.399,5.928568201610593,Normal
0.4,5.877852522924733,Normal
0.401,5.826904796685762,Normal
0.402,5.775727034222676,Normal
0.403,5.724321255945908,Normal
0.404,5.672689491267564,Normal
0.405,5.6208337785213045,Normal
0.406,5.568756164881878,Normal
0.407,5.5164587062843,Normal
0.408,5.463943467342692,Normal
0.409,5.411212521268759,Normal
0.41,5.358267949789966,Normal
0.411,5.3051118430673405,Normal
0.412,5.251746299612956,Normal
0.413,5.198173426207093,Normal
0.414,5.144395337815063,Normal
0.415,5.0904141575037105,Normal
0.416,5.036232016357606,Normal
0.417,4.981851053394909,Normal
0.418,4.927273415482916,Normal
0.419,4.872501257253327,Normal
0.42,4.817536741017156,Normal
0.421,4.762382036679394,Normal
0.422,4.707039321653328,Normal
0.423,4.6515107807745855,Normal
0.424,4.5957986062148795,Normal
0.425,4.539904997395468,Normal
0.426,4.483832160900323,Normal
0.427,4.427582310389015,Normal
0.428,4.371157666509329,Normal
0.429,4.314560456809593,Normal
0.43,4.257792915650729,Normal
0.431,4.200857284118065,Normal
0.432,4.143755809932843,Normal
0.433,4.0864907473634915,Normal
0.434,4.029064357136628,Normal
0.435,3.971478906347806,Normal
0.436,3.9137366683720236,Normal
0.437,3.855839922773965,Normal
0.438,3.797790955218014,Normal
0.439,3.739592057378007,Normal
0.44,3.6812455268467814,Normal
0.441,3.622753667045458,Normal
0.442,3.564118787132508,Normal
0.443,3.50534320191259,Normal
0.444,3.446429231745171,Normal
0.445,3.3873792024529132,Normal
0.446,3.328195445229865,Normal
0.447,3.2688802965494275,Normal
0.448,3.2094360980720973,Normal
0.449,3.1498651965530495,Normal
0.45,3.090169943749475,Normal
0.451,3.0303526963277405,Normal
0.452,2.970415815770349,Normal
0.453,2.9103616682827176,Normal
0.454,2.8501926246997606,Normal
0.455,2.789911060392291,Normal
0.456,2.7295193551732506,Normal
0.457,2.669019893203757,Normal
0.458,2.6084150628989704,Normal
0.459,2.5477072568338226,Normal
0.46,2.486898871648548,Normal
0.461,2.425992307954074,Normal
0.462,2.364989970237246,Normal
0.463,2.3038942667659046,Normal
0.464,2.24270760949381,Normal
0.465,2.1814324139654233,Normal
0.466,2.120071099220548,Normal
0.467,2.0586260876988143,Normal
0.468,1.9970998051440705,Normal
0.469,1.9354946805086026,Normal
0.47,1.8738131458572458,Normal
0.471,1.8120576362713725,Normal
0.472,1.7502305897527588,Normal
0.473,1.6883344471273365,Normal
0.474,1.6263716519488334,Normal
0.475,1.5643446504023097,Normal
0.476,1.5022558912075712,Normal
0.477,1.4401078255225217,Normal
0.478,1.3779029068463802,Normal
0.479,1.315643590922824,Normal
0.48,1.2533323356430452,Normal
0.481,1.1909716009487,Normal
0.482,1.1285638487348186,Normal
0.483,1.0661115427526004,Normal
0.484,1.00361714851215,Normal
0.485,0.9410831331851435,Normal
0.486,0.8785119655074315,Normal
0.487,0.8159061156815792,Normal
0.488,0.7532680552793304,Normal
0.489,0.6906002571440606,Normal
0.49,0.6279051952931358,Normal
0.491,0.5651853448202468,Normal
0.492,0.5024431817976966,Normal
0.493,0.43968118317864957,Normal
0.494,0.37690182669934535,Normal
0.495,0.31410759078128236,Normal
0.496,0.25130095443337813,Normal
0.497,0.1884843971540846,Normal
0.498,0.12566039883352836,Normal
0.499,0.06283143965559126,Normal
0.5,1.2246467991473533e-15,Normal
0.501,-0.06283143965558882,Normal
0.502,-0.12566039883352592,Normal
0.503,-0.18848439715408213,Normal
0.504,-0.2513009544333757,Normal
0.505,-0.3141075907812799,Normal
0.506,-0.3769018266993429,Normal
0.507,-0.4396811831786471,Normal
0.508,-0.5024431817976942,Normal
0.509,-0.5651853448202444,Normal
0.51,-0.6279051952931335,Normal
0.511,-0.6906002571440581,Normal
0.512,-0.7532680552793279,Normal
0.513,-0.8159061156815768,Normal
0.514,-0.8785119655074292,Normal
0.515,-0.941083133185141,Normal
0.516,-1.0036171485121472,Normal
0.517,-1.066111542752598,Normal
0.518,-1.1285638487348164,Normal
0.519,-1.1909716009486973,Normal
0.52,-1.2533323356430428,Normal
0.521,-1.3156435909228261,Normal
0.522,-1.3779029068463822,Normal
0.523,-1.4401078255225235,Normal
0.524,-1.5022558912075687,Normal
0.525,-1.5643446504023073,Normal
0.526,-1.6263716519488352,Normal
0.527,-1.6883344471273385,Normal
0.528,-1.750230589752761,Normal
0.529,-1.8120576362713745,Normal
0.53,-1.8738131458572478,Normal
0.531,-1.9354946805086046,Normal
0.532,-1.9970998051440725,Normal
0.533,-2.058626087698812,Normal
0.534,-2.1200710992205454,Normal
0.535,-2.181432413965425,Normal
0.536,-2.242707609493812,Normal
0.537,-2.3038942667659064,Normal
0.538,-2.364989970237248,Normal
0.539,-2.425992307954076,Normal
0.54,-2.4868988716485503,Normal
0.541,-2.5477072568338244,Normal
0.542,-2.608415062898968,Normal
0.543,-2.669019893203755,Normal
0.544,-2.7295193551732524,Normal
0.545,-2.789911060392293,Normal
0.546,-2.850192624699762,Normal
0.547,-2.91036166828272,Normal
0.548,-2.970415815770351,Normal
0.549,-3.0303526963277423,Normal
0.55,-3.090169943749477,Normal
0.551,-3.1498651965530517,Normal
0.552,-3.2094360980720946,Normal
0.553,-3.2688802965494252,Normal
0.554,-3.328195445229867,Normal
0.555,-3.387379202452915,Normal
0.556,-3.446429231745172,Normal
0.557,-3.5053432019125923,Normal
0.558,-3.56411878713251,Normal
0.559,-3.62275366704546,Normal
0.56,-3.681245526846783,Normal
0.561,-3.7395920573780046,Normal
0.562,-3.797790955218012,Normal
0.563,-3.8558399227739666,Normal
0.564,-3.913736668372026,Normal
0.565,-3.9714789063478078,Normal
0.566,-4.02906435713663,Normal
0.567,-4.086490747363493,Normal
0.568,-4.143755809932845,Normal
0.569,-4.200857284118066,Normal
0.57,-4.257792915650727,Normal
0.571,-4.314560456809591,Normal
0.572,-4.371157666509331,Normal
0.573,-4.427582310389017,Normal
0.574,-4.4838321609003255,Normal
0.575,-4.539904997395471,Normal
0.576,-4.595798606214881,Normal
0.577,-4.651510780774579,Normal
0.578,-4.707039321653322,Normal
0.579,-4.762382036679388,Normal
0.58,-4.81753674101715,Normal
0.581,-4.872501257253321,Normal
0.582,-4.927273415482914,Normal
0.583,-4.981851053394907,Normal
0.584,-5.036232016357603,Normal
0.585,-5.090414157503709,Normal
0.586,-5.144395337815061,Normal
0.587,-5.1981734262070916,Normal
0.588,-5.251746299612954,Normal
0.589,-5.305111843067339,Normal
0.59,-5.358267949789965,Normal
0.591,-5.411212521268757,Normal
0.592,-5.46394346734269,Normal
0.593,-5.516458706284299,Normal
0.594,-5.568756164881876,Normal
0.595,-5.620833778521303,Normal
0.596,-5.672689491267562,Normal
0.597,-5.724321255945907,Normal
0.598,-5.775727034222674,Normal
0.599,-5.826904796685759,Normal
0.6,-5.87785252292473,Normal
0.601,-5.928568201610592,Normal
0.602,-5.979049830575185,Normal
0.603,-6.0292954168902435,Normal
0.604,-6.0793029769460505,Normal
0.605,-6.129070536529762,Normal
0.606,-6.178596130903341,Normal
0.607,-6.227877804881123,Normal
0.608,-6.276913612907004,Normal
0.609,-6.325701619131243,Normal
0.61,-6.374239897486897,Normal
0.611,-6.422526531765844,Normal
0.612,-6.47055961569444,Normal
0.613,-6.518337253008784,Normal
0.614,-6.5658575575295615,Normal
0.615,-6.613118653236517,Normal
0.616,-6.660118674342515,Normal
0.617,-6.706855765367199,Normal
0.618,-6.753328081210244,Normal
0.619,-6.799533787224192,Normal
0.62,-6.845471059286887,Normal
0.621,-6.891138083873482,Normal
0.622,-6.936533058128047,Normal
0.623,-6.981654189934725,Normal
0.624,-7.026499697988491,Normal
0.625,-7.071067811865475,Normal
0.626,-7.115356772092852,Normal
0.627,-7.159364830218311,Normal
0.628,-7.203090248879068,Normal
0.629,-7.246531301870467,Normal
0.63,-7.289686274214113,Normal
0.631,-7.332553462225598,Normal
0.632,-7.375131173581737,Normal
0.633,-7.417417727387391,Normal
0.634,-7.45941145424182,Normal
0.635,-7.501110696304595,Normal
0.636,-7.542513807361038,Normal
0.637,-7.583619152887215,Normal
0.638,-7.624425110114479,Normal
0.639,-7.664930068093496,Normal
0.64,-7.705132427757894,Normal
0.641,-7.745030601987337,Normal
0.642,-7.7846230156702365,Normal
0.643,-7.823908105765881,Normal
0.644,-7.862884321366186,Normal
0.645,-7.901550123756904,Normal
0.646,-7.939903986478352,Normal
0.647,-7.977944395385711,Normal
0.648,-8.015669848708765,Normal
0.649,-8.05307885711122,Normal
0.65,-8.090169943749473,Normal
0.651,-8.126941644330941,Normal
0.652,-8.163392507171839,Normal
0.653,-8.199521093254521,Normal
0.654,-8.235325976284274,Normal
0.655,-8.270805742745615,Normal
0.656,-8.305958991958127,Normal
0.657,-8.34078433613171,Normal
0.658,-8.375280400421419,Normal
0.659,-8.40944582298169,Normal
0.66,-8.443279255020153,Normal
0.661,-8.476779360850832,Normal
0.662,-8.50994481794692,Normal
0.663,-8.54277431699295,Normal
0.664,-8.575266561936521,Normal
0.665,-8.607420270039437,Normal
0.666,-8.639234171928353,Normal
0.667,-8.670707011644902,Normal
0.668,-8.701837546695256,Normal
0.669,-8.732624548099203,Normal
0.67,-8.763066800438637,Normal
0.671,-8.793163101905565,Normal
0.672,-8.822912264349533,Normal
0.673,-8.852313113324552,Normal
0.674,-8.881364488135446,Normal
0.675,-8.910065241883679,Normal
0.676,-8.938414241512639,Normal
0.677,-8.966410367852358,Normal
0.678,-8.994052515663713,Normal
0.679,-9.021339593682029,Normal
0.68,-9.048270524660198,Normal
0.681,-9.07484424541117,Normal
0.682,-9.101059706849956,Normal
0.683,-9.126915874035028,Normal
0.684,-9.152411726209175,Normal
0.685,-9.177546256839813,Normal
0.686,-9.202318473658703,Normal
0.687,-9.22672739870115,Normal
0.688,-9.250772068344581,Normal
0.689,-9.274451533346614,Normal
0.69,-9.297764858882514,Normal
0.691,-9.320711124582107,Normal
0.692,-9.343289424566121,Normal
0.693,-9.365498867481923,Normal
0.694,-9.387338576538742,Normal
0.695,-9.408807689542254,Normal
0.696,-9.429905358928647,Normal
0.697,-9.45063075179805,Normal
0.698,-9.470983049947444,Normal
0.699,-9.490961449902947,Normal
0.7,-9.510565162951535,Normal
0.701,-9.52979341517219,Normal
0.702,-9.548645447466429,Normal
0.703,-9.567120515588307,Normal
0.704,-9.585217890173755,Normal
0.705,-9.60293685676943,Normal
0.706,-9.620276715860857,Normal
0.707,-9.637236782900096,Normal
0.708,-9.653816388332737,Normal
0.709,-9.67001487762435,Normal
0.71,-9.685831611286309,Normal
0.711,-9.701265964901058,Normal
0.712,-9.716317329146738,Normal
0.713,-9.730985109821264,Normal
0.714,-9.74526872786577,Normal
0.715,-9.759167619387473,Normal
0.716,-9.772681235681933,Normal
0.717,-9.78580904325472,Normal
0.718,-9.798550523842469,Normal
0.719,-9.81090517443334,Normal
0.72,-9.822872507286887,Normal
0.721,-9.834452049953295,Normal
0.722,-9.845643345292054,Normal
0.723,-9.85644595148998,Normal
0.724,-9.86685944207868,Normal
0.725,-9.876883405951377,Normal
0.726,-9.88651744737914,Normal
0.727,-9.89576118602651,Normal
0.728,-9.904614256966513,Normal
0.729,-9.913076310695066,Normal
0.73,-9.921147013144777,Normal
0.731,-9.928826045698138,Normal
0.732,-9.936113105200084,Normal
0.733,-9.943007903969988,Normal
0.734,-9.949510169813001,Normal
0.735,-9.9556196460308,Normal
0.736,-9.961336091431725,Normal
0.737,-9.966659280340298,Normal
0.738,-9.97158900260614,Normal
0.739,-9.976125063612253,Normal
0.74,-9.980267284282716,Normal
0.741,-9.98401550108975,Normal
0.742,-9.987369566060174,Normal
0.743,-9.990329346781246,Normal
0.744,-9.992894726405892,Normal
0.745,-9.995065603657316,Normal
0.746,-9.996841892833,Normal
0.747,-9.99822352380809,Normal
0.748,-9.99921044203816,Normal
0.749,-9.999802608561371,Normal
0.75,-10.0,Normal
0.751,-9.999802608561371,Normal
0.752,-9.99921044203816,Normal
0.753,-9.99822352380809,Normal
0.754,-9.996841892833,Normal
0.755,-9.995065603657316,Normal
0.756,-9.992894726405892,Normal
0.757,-9.990329346781246,Normal
0.758,-9.987369566060174,Normal
0.759,-9.98401550108975,Normal
0.76,-9.980267284282716,Normal
0.761,-9.976125063612253,Normal
0.762,-9.97158900260614,Normal
0.763,-9.966659280340298,Normal
0.764,-9.961336091431725,Normal
0.765,-9.9556196460308,Normal
0.766,-9.949510169813001,Normal
0.767,-9.943007903969988,Normal
0.768,-9.936113105200084,Normal
0.769,-9.928826045698138,Normal
0.77,-9.921147013144779,Normal
0.771,-9.913076310695066,Normal
0.772,-9.904614256966513,Normal
0.773,-9.89576118602651,Normal
0.774,-9.88651744737914,Normal
0.775,-9.876883405951379,Normal
0.776,-9.866859442078681,Normal
0.777,-9.856445951489981,Normal
0.778,-9.845643345292054,Normal
0.779,-9.834452049953297,Normal
0.78,-9.822872507286887,Normal
0.781,-9.81090517443334,Normal
0.782,-9.79855052384247,Normal
0.783,-9.785809043254721,Normal
0.784,-9.772681235681935,Normal
0.785,-9.759167619387473,Normal
0.786,-9.74526872786577,Normal
0.787,-9.730985109821264,Normal
0.788,-9.71631732914674,Normal
0.789,-9.70126596490106,Normal
0.79,-9.68583161128631,Normal
0.791,-9.67001487762435,Normal
0.792,-9.653816388332737,Normal
0.793,-9.637236782900096,Normal
0.794,-9.620276715860857,Normal
0.795,-9.60293685676943,Normal
0.796,-9.585217890173757,Normal
0.797,-9.567120515588304,Normal
0.798,-9.54864544746643,Normal
0.799,-9.529793415172188,Normal
0.8,-9.510565162951536,Normal
0.801,-9.490961449902946,Normal
0.802,-9.470983049947444,Normal
0.803,-9.450630751798046,Normal
0.804,-9.429905358928645,Normal
0.805,-9.408807689542254,Normal
0.806,-9.38733857653874,Normal
0.807,-9.365498867481923,Normal
0.808,-9.34328942456612,Normal
0.809,-9.320711124582111,Normal
0.81,-9.297764858882513,Normal
0.811,-9.274451533346614,Normal
0.812,-9.250772068344578,Normal
0.813,-9.226727398701147,Normal
0.814,-9.202318473658702,Normal
0.815,-9.177546256839811,Normal
0.816,-9.152411726209177,Normal
0.817,-9.126915874035026,Normal
0.818,-9.101059706849957,Normal
0.819,-9.074844245411168,Normal
0.82,-9.048270524660197,Normal
0.821,-9.021339593682026,Normal
0.822,-8.994052515663709,Normal
0.823,-8.966410367852356,Normal
0.824,-8.938414241512637,Normal
0.825,-8.910065241883679,Normal
0.826,-8.881364488135443,Normal
0.827,-8.852313113324552,Normal
0.828,-8.822912264349531,Normal
0.829,-8.793163101905563,Normal
0.83,-8.763066800438633,Normal
0.831,-8.732624548099201,Normal
0.832,-8.701837546695254,Normal
0.833,-8.670707011644904,Normal
0.834,-8.639234171928354,Normal
0.835,-8.607420270039439,Normal
0.836,-8.575266561936523,Normal
0.837,-8.542774316992954,Normal
0.838,-8.509944817946923,Normal
0.839,-8.476779360850834,Normal
0.84,-8.443279255020155,Normal
0.841,-8.409445822981693,Normal
0.842,-8.37528040042142,Normal
