Time,Amplitude,Label
0.223,9.856445951489981,Sag
0.224,9.866859442078681,Sag
0.225,9.876883405951379,Sag
0.226,9.886517447379141,Sag
0.227,9.89576118602651,Sag
0.228,9.904614256966513,Sag
0.229,9.913076310695066,Sag
0.23,9.921147013144779,Sag
0.231,9.928826045698138,Sag
0.232,9.936113105200084,Sag
0.233,9.943007903969988,Sag
0.234,9.949510169813001,Sag
0.235,9.9556196460308,Sag
0.236,9.961336091431725,Sag
0.237,9.966659280340298,Sag
0.238,9.97158900260614,Sag
0.239,9.976125063612253,Sag
0.24,9.980267284282716,Sag
0.241,9.98401550108975,Sag
0.242,9.987369566060174,Sag
0.243,9.990329346781246,Sag
0.244,9.992894726405892,Sag
0.245,9.995065603657316,Sag
0.246,9.996841892833,Sag
0.247,9.99822352380809,Sag
0.248,9.99921044203816,Sag
0.249,9.999802608561371,Sag
0.25,10.0,Sag
0.251,9.999802608561371,Sag
0.252,9.99921044203816,Sag
0.253,9.99822352380809,Sag
0.254,9.996841892833,Sag
0.255,9.995065603657316,Sag
0.256,9.992894726405892,Sag
0.257,9.990329346781246,Sag
0.258,9.987369566060174,Sag
0.259,9.98401550108975,Sag
0.26,9.980267284282716,Sag
0.261,9.976125063612253,Sag
0.262,9.97158900260614,Sag
0.263,9.966659280340298,Sag
0.264,9.961336091431725,Sag
0.265,9.9556196460308,Sag
0.266,9.949510169813001,Sag
0.267,9.943007903969988,Sag
0.268,9.936113105200084,Sag
0.269,9.928826045698138,Sag
0.27,9.921147013144777,Sag
0.271,9.913076310695066,Sag
0.272,9.904614256966513,Sag
0.273,9.89576118602651,Sag
0.274,9.88651744737914,Sag
0.275,9.876883405951377,Sag
0.276,9.866859442078681,Sag
0.277,9.856445951489981,Sag
0.278,9.845643345292054,Sag
0.279,9.834452049953295,Sag
0.28,9.822872507286887,Sag
0.281,9.81090517443334,Sag
0.282,9.798550523842469,Sag
0.283,9.785809043254721,Sag
0.284,9.772681235681933,Sag
0.285,9.759167619387474,Sag
0.286,9.74526872786577,Sag
0.287,9.730985109821265,Sag
0.288,9.716317329146738,Sag
0.289,9.70126596490106,Sag
0.29,9.685831611286313,Sag
0.291,9.67001487762435,Sag
0.292,9.65381638833274,Sag
0.293,9.637236782900096,Sag
0.294,9.620276715860859,Sag
0.295,9.60293685676943,Sag
0.296,9.585217890173759,Sag
0.297,9.567120515588305,Sag
0.298,9.54864544746643,Sag
0.299,9.529793415172188,Sag
0.3,9.510565162951536,Sag
0.301,9.490961449902947,Sag
0.302,9.470983049947444,Sag
0.303,9.45063075179805,Sag
0.304,9.429905358928645,Sag
0.305,9.408807689542254,Sag
0.306,9.387338576538742,Sag
0.307,9.365498867481923,Sag
0.308,9.343289424566121,Sag
0.309,9.32071112458211,Sag
0.31,9.297764858882513,Sag
0.311,9.274451533346614,Sag
0.312,9.250772068344581,Sag
0.313,9.226727398701149,Sag
0.314,9.202318473658703,Sag
0.315,9.177546256839813,Sag
0.316,9.152411726209177,Sag
0.317,9.126915874035028,Sag
0.318,9.101059706849956,Sag
0.319,9.07484424541117,Sag
0.32,9.048270524660195,Sag
0.321,9.021339593682027,Sag
0.322,8.994052515663713,Sag
0.323,8.96641036785236,Sag
0.324,8.938414241512639,Sag
0.325,8.910065241883679,Sag
0.326,8.881364488135446,Sag
0.327,8.852313113324552,Sag
0.328,8.822912264349533,Sag
0.329,8.793163101905563,Sag
0.33,8.763066800438635,Sag
0.331,8.732624548099201,Sag
0.332,8.701837546695257,Sag
0.333,8.670707011644902,Sag
0.334,8.639234171928354,Sag
0.335,8.607420270039437,Sag
0.336,8.575266561936521,Sag
0.337,8.54277431699295,Sag
0.338,8.509944817946916,Sag
0.339,8.47677936085083,Sag
0.34,8.44327925502015,Sag
0.341,8.409445822981692,Sag
0.342,8.375280400421417,Sag
0.343,8.340784336131712,Sag
0.344,8.305958991958125,Sag
0.345,8.270805742745617,Sag
0.346,8.235325976284273,Sag
0.347,8.199521093254523,Sag
0.348,8.163392507171839,Sag
0.349,8.126941644330937,Sag
0.35,8.090169943749475,Sag
0.351,8.05307885711122,Sag
0.352,8.015669848708768,Sag
0.353,7.9779443953857125,Sag
0.354,7.939903986478355,Sag
0.355,7.9015501237569055,Sag
0.356,7.86288432136619,Sag
0.357,7.823908105765883,Sag
0.358,7.784623015670235,Sag
0.359,7.745030601987338,Sag
0.36,7.705132427757892,Sag
0.361,7.664930068093499,Sag
0.362,7.6244251101144815,Sag
0.363,7.58361915288722,Sag
0.364,7.54251380736104,Sag
0.365,7.501110696304597,Sag
0.366,7.459411454241822,Sag
0.367,7.417417727387392,Sag
0.368,7.375131173581739,Sag
0.369,7.332553462225601,Sag
0.37,7.289686274214114,Sag
0.371,7.246531301870469,Sag
0.372,7.203090248879071,Sag
0.373,7.159364830218314,Sag
0.374,7.115356772092855,Sag
0.375,7.0710678118654755,Sag
0.376,7.026499697988492,Sag
0.377,6.981654189934727,Sag
0.378,6.936533058128049,Sag
0.379,6.891138083873484,Sag
0.38,6.845471059286888,Sag
0.381,6.799533787224194,Sag
0.382,6.753328081210245,Sag
0.383,6.706855765367202,Sag
0.384,6.660118674342517,Sag
0.385,6.613118653236519,Sag
0.386,6.565857557529564,Sag
0.387,6.518337253008787,Sag
0.388,6.470559615694443,Sag
0.389,6.422526531765845,Sag
0.39,6.374239897486898,Sag
0.391,6.325701619131245,Sag
0.392,6.276913612907006,Sag
0.393,6.227877804881126,Sag
0.394,6.178596130903343,Sag
0.395,6.129070536529765,Sag
0.396,6.079302976946053,Sag
0.397,6.029295416890246,Sag
0.398,5.979049830575187,Sag
0.399,5.928568201610593,Sag
0.4,5.877852522924733,Sag
0.401,5.826904796685762,Sag
0.402,5.775727034222676,Sag
0.403,5.724321255945908,Sag
0.404,5.672689491267564,Sag
0.405,5.6208337785213045,Sag
0.406,5.568756164881878,Sag
0.407,5.5164587062843,Sag
0.408,5.463943467342692,Sag
0.409,5.411212521268759,Sag
0.41,5.358267949789966,Sag
0.411,5.3051118430673405,Sag
0.412,5.251746299612956,Sag
0.413,5.198173426207093,Sag
0.414,5.144395337815063,Sag
0.415,5.0904141575037105,Sag
0.416,5.036232016357606,Sag
0.417,4.981851053394909,Sag
0.418,4.927273415482916,Sag
0.419,4.872501257253327,Sag
0.42,4.817536741017156,Sag
0.421,4.762382036679394,Sag
0.422,4.707039321653328,Sag
0.423,4.6515107807745855,Sag
0.424,4.5957986062148795,Sag
0.425,4.539904997395468,Sag
0.426,4.483832160900323,Sag
0.427,4.427582310389015,Sag
0.428,4.371157666509329,Sag
0.429,4.314560456809593,Sag
0.43,4.257792915650729,Sag
0.431,4.200857284118065,Sag
0.432,4.143755809932843,Sag
0.433,4.0864907473634915,Sag
0.434,4.029064357136628,Sag
0.435,3.971478906347806,Sag
0.436,3.9137366683720236,Sag
0.437,3.855839922773965,Sag
0.438,3.797790955218014,Sag
0.439,3.739592057378007,Sag
0.44,3.6812455268467814,Sag
0.441,3.622753667045458,Sag
0.442,3.564118787132508,Sag
0.443,3.50534320191259,Sag
0.444,3.446429231745171,Sag
0.445,3.3873792024529132,Sag
0.446,3.328195445229865,Sag
0.447,3.2688802965494275,Sag
0.448,3.2094360980720973,Sag
0.449,3.1498651965530495,Sag
0.45,3.090169943749475,Sag
0.451,3.0303526963277405,Sag
0.452,2.970415815770349,Sag
0.453,2.9103616682827176,Sag
0.454,2.8501926246997606,Sag
0.455,2.789911060392291,Sag
0.456,2.7295193551732506,Sag
0.457,2.669019893203757,Sag
0.458,2.6084150628989704,Sag
0.459,2.5477072568338226,Sag
0.46,2.486898871648548,Sag
0.461,2.425992307954074,Sag
0.462,2.364989970237246,Sag
0.463,2.3038942667659046,Sag
0.464,2.24270760949381,Sag
0.465,2.1814324139654233,Sag
0.466,2.120071099220548,Sag
0.467,2.0586260876988143,Sag
0.468,1.9970998051440705,Sag
0.469,1.9354946805086026,Sag
0.47,1.8738131458572458,Sag
0.471,1.8120576362713725,Sag
0.472,1.7502305897527588,Sag
0.473,1.6883344471273365,Sag
0.474,1.6263716519488334,Sag
0.475,1.5643446504023097,Sag
0.476,1.5022558912075712,Sag
0.477,1.4401078255225217,Sag
0.478,1.3779029068463802,Sag
0.479,1.315643590922824,Sag
0.48,1.2533323356430452,Sag
0.481,1.1909716009487,Sag
0.482,1.1285638487348186,Sag
0.483,1.0661115427526004,Sag
0.484,1.00361714851215,Sag
0.485,0.9410831331851435,Sag
0.486,0.8785119655074315,Sag
0.487,0.8159061156815792,Sag
0.488,0.7532680552793304,Sag
0.489,0.6906002571440606,Sag
0.49,0.6279051952931358,Sag
0.491,0.5651853448202468,Sag
0.492,0.5024431817976966,Sag
0.493,0.43968118317864957,Sag
0.494,0.37690182669934535,Sag
0.495,0.31410759078128236,Sag
0.496,0.25130095443337813,Sag
0.497,0.1884843971540846,Sag
0.498,0.12566039883352836,Sag
0.499,0.06283143965559126,Sag
0.5,1.2246467991473533e-15,Sag
0.501,-0.06283143965558882,Sag
0.502,-0.12566039883352592,Sag
0.503,-0.18848439715408213,Sag
0.504,-0.2513009544333757,Sag
0.505,-0.3141075907812799,Sag
0.506,-0.3769018266993429,Sag
0.507,-0.4396811831786471,Sag
0.508,-0.5024431817976942,Sag
0.509,-0.5651853448202444,Sag
0.51,-0.6279051952931335,Sag
0.511,-0.6906002571440581,Sag
0.512,-0.7532680552793279,Sag
0.513,-0.8159061156815768,Sag
0.514,-0.8785119655074292,Sag
0.515,-0.941083133185141,Sag
0.516,-1.0036171485121472,Sag
0.517,-1.066111542752598,Sag
0.518,-1.1285638487348164,Sag
0.519,-1.1909716009486973,Sag
0.52,-1.2533323356430428,Sag
0.521,-1.3156435909228261,Sag
0.522,-1.3779029068463822,Sag
0.523,-1.4401078255225235,Sag
0.524,-1.5022558912075687,Sag
0.525,-1.5643446504023073,Sag
0.526,-1.6263716519488352,Sag
0.527,-1.6883344471273385,Sag
0.528,-1.750230589752761,Sag
0.529,-1.8120576362713745,Sag
0.53,-1.8738131458572478,Sag
0.531,-1.9354946805086046,Sag
0.532,-1.9970998051440725,Sag
0.533,-2.058626087698812,Sag
0.534,-2.1200710992205454,Sag
0.535,-2.181432413965425,Sag
0.536,-2.242707609493812,Sag
0.537,-2.3038942667659064,Sag
0.538,-2.364989970237248,Sag
0.539,-2.425992307954076,Sag
0.54,-2.4868988716485503,Sag
0.541,-2.5477072568338244,Sag
0.542,-2.608415062898968,Sag
0.543,-2.669019893203755,Sag
0.544,-2.7295193551732524,Sag
0.545,-2.789911060392293,Sag
0.546,-2.850192624699762,Sag
0.547,-2.91036166828272,Sag
0.548,-2.970415815770351,Sag
0.549,-3.0303526963277423,Sag
0.55,-3.090169943749477,Sag
0.551,-3.1498651965530517,Sag
0.552,-3.2094360980720946,Sag
0.553,-3.2688802965494252,Sag
0.554,-3.328195445229867,Sag
0.555,-3.387379202452915,Sag
0.556,-3.446429231745172,Sag
0.557,-3.5053432019125923,Sag
0.558,-3.56411878713251,Sag
0.559,-3.62275366704546,Sag
0.56,-3.681245526846783,Sag
0.561,-3.7395920573780046,Sag
0.562,-3.797790955218012,Sag
0.563,-3.8558399227739666,Sag
0.564,-3.913736668372026,Sag
0.565,-3.9714789063478078,Sag
0.566,-4.02906435713663,Sag
0.567,-4.086490747363493,Sag
0.568,-4.143755809932845,Sag
0.569,-4.200857284118066,Sag
0.57,-4.257792915650727,Sag
0.571,-4.314560456809591,Sag
0.572,-4.371157666509331,Sag
0.573,-4.427582310389017,Sag
0.574,-4.4838321609003255,Sag
0.575,-4.539904997395471,Sag
0.576,-4.595798606214881,Sag
0.577,-4.651510780774579,Sag
0.578,-4.707039321653322,Sag
0.579,-4.762382036679388,Sag
0.58,-4.81753674101715,Sag
0.581,-4.872501257253321,Sag
0.582,-4.927273415482914,Sag
0.583,-4.981851053394907,Sag
0.584,-5.036232016357603,Sag
0.585,-5.090414157503709,Sag
0.586,-5.144395337815061,Sag
0.587,-5.1981734262070916,Sag
0.588,-5.251746299612954,Sag
0.589,-5.305111843067339,Sag
0.59,-5.358267949789965,Sag
0.591,-5.411212521268757,Sag
0.592,-5.46394346734269,Sag
0.593,-5.516458706284299,Sag
0.594,-5.568756164881876,Sag
0.595,-5.620833778521303,Sag
0.596,-5.672689491267562,Sag
0.597,-5.724321255945907,Sag
0.598,-5.775727034222674,Sag
0.599,-5.826904796685759,Sag
0.6,-5.87785252292473,Sag
0.601,-5.928568201610592,Sag
0.602,-5.979049830575185,Sag
0.603,-6.0292954168902435,Sag
0.604,-6.0793029769460505,Sag
0.605,-6.129070536529762,Sag
0.606,-6.178596130903341,Sag
0.607,-6.227877804881123,Sag
0.608,-6.276913612907004,Sag
0.609,-6.325701619131243,Sag
0.61,-6.374239897486897,Sag
0.611,-6.422526531765844,Sag
0.612,-6.47055961569444,Sag
0.613,-6.518337253008784,Sag
0.614,-6.5658575575295615,Sag
0.615,-6.613118653236517,Sag
0.616,-6.660118674342515,Sag
0.617,-6.706855765367199,Sag
0.618,-6.753328081210244,Sag
0.619,-6.799533787224192,Sag
0.62,-6.845471059286887,Sag
0.621,-6.891138083873482,Sag
0.622,-6.936533058128047,Sag
0.623,-6.981654189934725,Sag
0.624,-7.026499697988491,Sag
0.625,-7.071067811865475,Sag
0.626,-7.115356772092852,Sag
0.627,-7.159364830218311,Sag
0.628,-7.203090248879068,Sag
0.629,-7.246531301870467,Sag
0.63,-7.289686274214113,Sag
0.631,-7.332553462225598,Sag
0.632,-7.375131173581737,Sag
0.633,-7.417417727387391,Sag
0.634,-7.45941145424182,Sag
0.635,-7.501110696304595,Sag
0.636,-7.542513807361038,Sag
0.637,-7.583619152887215,Sag
0.638,-7.624425110114479,Sag
0.639,-7.664930068093496,Sag
0.64,-7.705132427757894,Sag
0.641,-7.745030601987337,Sag
0.642,-7.7846230156702365,Sag
0.643,-7.823908105765881,Sag
0.644,-7.862884321366186,Sag
0.645,-7.901550123756904,Sag
0.646,-7.939903986478352,Sag
0.647,-7.977944395385711,Sag
0.648,-8.015669848708765,Sag
0.649,-8.05307885711122,Sag
0.65,-8.090169943749473,Sag
0.651,-8.126941644330941,Sag
0.652,-8.163392507171839,Sag
0.653,-8.199521093254521,Sag
0.654,-8.235325976284274,Sag
0.655,-8.270805742745615,Sag
0.656,-8.305958991958127,Sag
0.657,-8.34078433613171,Sag
0.658,-8.375280400421419,Sag
0.659,-8.40944582298169,Sag
0.66,-8.443279255020153,Sag
0.661,-8.476779360850832,Sag
0.662,-8.50994481794692,Sag
0.663,-8.54277431699295,Sag
0.664,-8.575266561936521,Sag
0.665,-8.607420270039437,Sag
0.666,-8.639234171928353,Sag
0.667,-8.670707011644902,Sag
0.668,-8.701837546695256,Sag
0.669,-8.732624548099203,Sag
0.67,-8.763066800438637,Sag
0.671,-8.793163101905565,Sag
0.672,-8.822912264349533,Sag
0.673,-8.852313113324552,Sag
0.674,-8.881364488135446,Sag
0.675,-8.910065241883679,Sag
0.676,-8.938414241512639,Sag
0.677,-8.966410367852358,Sag
0.678,-8.994052515663713,Sag
0.679,-9.021339593682029,Sag
0.68,-9.048270524660198,Sag
0.681,-9.07484424541117,Sag
0.682,-9.101059706849956,Sag
0.683,-9.126915874035028,Sag
0.684,-9.152411726209175,Sag
0.685,-9.177546256839813,Sag
0.686,-9.202318473658703,Sag
0.687,-9.22672739870115,Sag
0.688,-9.250772068344581,Sag
0.689,-9.274451533346614,Sag
0.69,-9.297764858882514,Sag
0.691,-9.320711124582107,Sag
0.692,-9.343289424566121,Sag
0.693,-9.365498867481923,Sag
0.694,-9.387338576538742,Sag
0.695,-9.408807689542254,Sag
0.696,-9.429905358928647,Sag
0.697,-9.45063075179805,Sag
0.698,-9.470983049947444,Sag
0.699,-9.490961449902947,Sag
0.7,-9.510565162951535,Sag
0.701,-9.52979341517219,Sag
0.702,-9.548645447466429,Sag
0.703,-9.567120515588307,Sag
0.704,-9.585217890173755,Sag
0.705,-9.60293685676943,Sag
0.706,-9.620276715860857,Sag
0.707,-9.637236782900096,Sag
0.708,-9.653816388332737,Sag
0.709,-9.67001487762435,Sag
0.71,-9.685831611286309,Sag
0.711,-9.701265964901058,Sag
0.712,-9.716317329146738,Sag
0.713,-9.730985109821264,Sag
0.714,-9.74526872786577,Sag
0.715,-9.759167619387473,Sag
0.716,-9.772681235681933,Sag
0.717,-9.78580904325472,Sag
0.718,-9.798550523842469,Sag
0.719,-9.81090517443334,Sag
0.72,-9.822872507286887,Sag
0.721,-9.834452049953295,Sag
0.722,-9.845643345292054,Sag
0.723,-9.85644595148998,Sag
0.724,-9.86685944207868,Sag
0.725,-9.876883405951377,Sag
0.726,-9.88651744737914,Sag
0.727,-9.89576118602651,Sag
0.728,-9.904614256966513,Sag
0.729,-9.913076310695066,Sag
0.73,-9.921147013144777,Sag
0.731,-9.928826045698138,Sag
0.732,-9.936113105200084,Sag
0.733,-9.943007903969988,Sag
0.734,-9.949510169813001,Sag
0.735,-9.9556196460308,Sag
0.736,-9.961336091431725,Sag
0.737,-9.966659280340298,Sag
0.738,-9.97158900260614,Sag
0.739,-9.976125063612253,Sag
0.74,-9.980267284282716,Sag
0.741,-9.98401550108975,Sag
0.742,-9.987369566060174,Sag
0.743,-9.990329346781246,Sag
0.744,-9.992894726405892,Sag
0.745,-9.995065603657316,Sag
0.746,-9.996841892833,Sag
0.747,-9.99822352380809,Sag
0.748,-9.99921044203816,Sag
0.749,-9.999802608561371,Sag
0.75,-10.0,Sag
0.751,-9.999802608561371,Sag
0.752,-9.99921044203816,Sag
0.753,-9.99822352380809,Sag
0.754,-9.996841892833,Sag
0.755,-9.995065603657316,Sag
0.756,-9.992894726405892,Sag
0.757,-9.990329346781246,Sag
0.758,-9.987369566060174,Sag
0.759,-9.98401550108975,Sag
0.76,-9.980267284282716,Sag
0.761,-9.976125063612253,Sag
0.762,-9.97158900260614,Sag
0.763,-9.966659280340298,Sag
0.764,-9.961336091431725,Sag
0.765,-9.9556196460308,Sag
0.766,-9.949510169813001,Sag
0.767,-9.943007903969988,Sag
0.768,-9.936113105200084,Sag
0.769,-9.928826045698138,Sag
0.77,-9.921147013144779,Sag
0.771,-9.913076310695066,Sag
0.772,-9.904614256966513,Sag
0.773,-9.89576118602651,Sag
0.774,-9.88651744737914,Sag
0.775,-9.876883405951379,Sag
0.776,-9.866859442078681,Sag
0.777,-9.856445951489981,Sag
0.778,-9.845643345292054,Sag
0.779,-9.834452049953297,Sag
0.78,-9.822872507286887,Sag
0.781,-9.81090517443334,Sag
0.782,-9.79855052384247,Sag
0.783,-9.785809043254721,Sag
0.784,-9.772681235681935,Sag
0.785,-9.759167619387473,Sag
0.786,-9.74526872786577,Sag
0.787,-9.730985109821264,Sag
0.788,-9.71631732914674,Sag
0.789,-9.70126596490106,Sag
0.79,-9.68583161128631,Sag
0.791,-9.67001487762435,Sag
0.792,-9.653816388332737,Sag
0.793,-9.637236782900096,Sag
0.794,-9.620276715860857,Sag
0.795,-9.60293685676943,Sag
0.796,-9.585217890173757,Sag
0.797,-9.567120515588304,Sag
0.798,-9.54864544746643,Sag
0.799,-9.529793415172188,Sag
0.8,-9.510565162951536,Sag
0.801,-9.490961449902946,Sag
0.802,-9.470983049947444,Sag
0.803,-9.450630751798046,Sag
0.804,-9.429905358928645,Sag
0.805,-9.408807689542254,Sag
0.806,-9.38733857653874,Sag
0.807,-9.365498867481923,Sag
0.808,-9.34328942456612,Sag
0.809,-9.320711124582111,Sag
0.81,-9.297764858882513,Sag
0.811,-9.274451533346614,Sag
0.812,-9.250772068344578,Sag
0.813,-9.226727398701147,Sag
0.814,-9.202318473658702,Sag
0.815,-9.177546256839811,Sag
0.816,-9.152411726209177,Sag
0.817,-9.126915874035026,Sag
0.818,-9.101059706849957,Sag
0.819,-9.074844245411168,Sag
0.82,-9.048270524660197,Sag
0.821,-9.021339593682026,Sag
0.822,-8.994052515663709,Sag
0.823,-8.966410367852356,Sag
0.824,-8.938414241512637,Sag
0.825,-8.910065241883679,Sag
0.826,-8.881364488135443,Sag
0.827,-8.852313113324552,Sag
0.828,-8.822912264349531,Sag
0.829,-8.793163101905563,Sag
0.83,-8.763066800438633,Sag
0.831,-8.732624548099201,Sag
0.832,-8.701837546695254,Sag
0.833,-8.670707011644904,Sag
0.834,-8.639234171928354,Sag
0.835,-8.607420270039439,Sag
0.836,-8.575266561936523,Sag
0.837,-8.542774316992954,Sag
0.838,-8.509944817946923,Sag
0.839,-8.476779360850834,Sag
0.84,-8.443279255020155,Sag
0.841,-8.409445822981693,Sag
0.842,-8.37528040042142,Sag
