Time,Amplitude,Label
0.15,8.090169943749475,Spike
0.151,9.12694164433094,Spike
0.152,8.163392507171839,Spike
0.153,8.199521093254523,Spike
0.154,8.235325976284274,Spike
0.155,9.270805742745619,Spike
0.156,8.305958991958125,Spike
0.157,8.340784336131712,Spike
0.158,8.375280400421417,Spike
0.159,9.40944582298169,Spike
0.16,9.443279255020151,Spike
0.161,8.47677936085083,Spike
0.162,9.509944817946918,Spike
0.163,9.54277431699295,Spike
0.164,9.575266561936523,Spike
0.165,9.607420270039437,Spike
0.166,9.639234171928353,Spike
0.167,9.6707070116449,Spike
0.168,9.701837546695257,Spike
0.169,9.732624548099201,Spike
0.17,9.763066800438637,Spike
0.171,8.793163101905563,Spike
0.172,8.822912264349533,Spike
0.173,8.852313113324552,Spike
0.174,8.881364488135446,Spike
0.175,9.910065241883679,Spike
0.176,8.938414241512637,Spike
0.177,9.966410367852358,Spike
0.178,9.994052515663709,Spike
0.179,9.021339593682029,Spike
0.18,9.048270524660197,Spike
0.181,10.07484424541117,Spike
0.182,9.101059706849956,Spike
0.183,10.126915874035028,Spike
0.184,10.152411726209175,Spike
0.185,9.177546256839811,Spike
0.186,10.202318473658703,Spike
0.187,9.226727398701147,Spike
0.188,9.250772068344581,Spike
0.189,10.274451533346614,Spike
0.19,10.297764858882513,Spike
0.191,9.32071112458211,Spike
0.192,10.34328942456612,Spike
0.193,9.365498867481923,Spike
0.194,10.38733857653874,Spike
0.195,9.408807689542254,Spike
0.196,10.429905358928645,Spike
0.197,9.450630751798048,Spike
0.198,10.470983049947444,Spike
0.199,9.490961449902946,Spike
0.2,9.510565162951535,Spike
0.201,9.529793415172188,Spike
0.202,9.548645447466429,Spike
0.203,10.567120515588305,Spike
0.204,9.585217890173759,Spike
0.205,10.60293685676943,Spike
0.206,10.620276715860859,Spike
0.207,10.637236782900096,Spike
0.208,9.65381638833274,Spike
0.209,10.67001487762435,Spike
0.21,9.68583161128631,Spike
0.211,10.701265964901058,Spike
0.212,9.716317329146738,Spike
0.213,10.730985109821265,Spike
0.214,10.74526872786577,Spike
0.215,9.759167619387473,Spike
0.216,9.772681235681935,Spike
0.217,10.785809043254721,Spike
0.218,9.798550523842469,Spike
0.219,9.81090517443334,Spike
0.22,10.822872507286887,Spike
0.221,9.834452049953297,Spike
0.222,9.845643345292054,Spike
0.223,9.856445951489981,Spike
0.224,10.866859442078681,Spike
0.225,9.876883405951379,Spike
0.226,9.886517447379141,Spike
0.227,9.89576118602651,Spike
0.228,10.904614256966513,Spike
0.229,9.913076310695066,Spike
0.23,9.921147013144779,Spike
0.231,10.928826045698138,Spike
0.232,10.936113105200084,Spike
0.233,10.943007903969988,Spike
0.234,9.949510169813001,Spike
0.235,9.9556196460308,Spike
0.236,10.961336091431725,Spike
0.237,9.966659280340298,Spike
0.238,9.97158900260614,Spike
0.239,10.976125063612253,Spike
0.24,9.980267284282716,Spike
0.241,9.98401550108975,Spike
0.242,10.987369566060174,Spike
0.243,10.990329346781246,Spike
0.244,10.992894726405892,Spike
0.245,9.995065603657316,Spike
0.246,9.996841892833,Spike
0.247,10.99822352380809,Spike
0.248,9.99921044203816,Spike
0.249,10.999802608561371,Spike
0.25,11.0,Spike
0.251,10.999802608561371,Spike
0.252,9.99921044203816,Spike
0.253,9.99822352380809,Spike
0.254,9.996841892833,Spike
0.255,10.995065603657316,Spike
0.256,10.992894726405892,Spike
0.257,9.990329346781246,Spike
0.258,10.987369566060174,Spike
0.259,9.98401550108975,Spike
0.26,9.980267284282716,Spike
0.261,9.976125063612253,Spike
0.262,10.97158900260614,Spike
0.263,10.966659280340298,Spike
0.264,9.961336091431725,Spike
0.265,9.9556196460308,Spike
0.266,9.949510169813001,Spike
0.267,9.943007903969988,Spike
0.268,9.936113105200084,Spike
0.269,10.928826045698138,Spike
0.27,9.921147013144777,Spike
0.271,10.913076310695066,Spike
0.272,9.904614256966513,Spike
0.273,10.89576118602651,Spike
0.274,10.88651744737914,Spike
0.275,10.876883405951377,Spike
0.276,10.866859442078681,Spike
0.277,10.856445951489981,Spike
0.278,10.845643345292054,Spike
0.279,10.834452049953295,Spike
0.28,10.822872507286887,Spike
0.281,9.81090517443334,Spike
0.282,9.798550523842469,Spike
0.283,9.785809043254721,Spike
0.284,10.772681235681933,Spike
0.285,10.759167619387474,Spike
0.286,10.74526872786577,Spike
0.287,10.730985109821265,Spike
0.288,9.716317329146738,Spike
0.289,9.70126596490106,Spike
0.29,10.685831611286313,Spike
0.291,10.67001487762435,Spike
0.292,10.65381638833274,Spike
0.293,9.637236782900096,Spike
0.294,9.620276715860859,Spike
0.295,10.60293685676943,Spike
0.296,9.585217890173759,Spike
0.297,9.567120515588305,Spike
0.298,9.54864544746643,Spike
0.299,10.529793415172188,Spike
0.3,9.510565162951536,Spike
0.301,10.490961449902947,Spike
0.302,9.470983049947444,Spike
0.303,10.45063075179805,Spike
0.304,10.429905358928645,Spike
0.305,9.408807689542254,Spike
0.306,9.387338576538742,Spike
0.307,9.365498867481923,Spike
0.308,9.343289424566121,Spike
0.309,10.32071112458211,Spike
0.31,10.297764858882513,Spike
0.311,9.274451533346614,Spike
0.312,9.250772068344581,Spike
0.313,10.226727398701149,Spike
0.314,9.202318473658703,Spike
0.315,9.177546256839813,Spike
0.316,10.152411726209177,Spike
0.317,9.126915874035028,Spike
0.318,10.101059706849956,Spike
0.319,9.07484424541117,Spike
0.32,10.048270524660195,Spike
0.321,9.021339593682027,Spike
0.322,9.994052515663713,Spike
0.323,8.96641036785236,Spike
0.324,9.938414241512639,Spike
0.325,8.910065241883679,Spike
0.326,9.881364488135446,Spike
0.327,9.852313113324552,Spike
0.328,9.822912264349533,Spike
0.329,8.793163101905563,Spike
0.33,8.763066800438635,Spike
0.331,9.732624548099201,Spike
0.332,8.701837546695257,Spike
0.333,8.670707011644902,Spike
0.334,9.639234171928354,Spike
0.335,9.607420270039437,Spike
0.336,8.575266561936521,Spike
0.337,8.54277431699295,Spike
0.338,8.509944817946916,Spike
0.339,9.47677936085083,Spike
0.34,9.44327925502015,Spike
0.341,9.409445822981692,Spike
0.342,8.375280400421417,Spike
0.343,8.340784336131712,Spike
0.344,8.305958991958125,Spike
0.345,9.270805742745617,Spike
0.346,8.235325976284273,Spike
0.347,8.199521093254523,Spike
0.348,8.163392507171839,Spike
0.349,9.126941644330937,Spike
0.35,8.090169943749475,Spike
0.351,8.05307885711122,Spike
0.352,8.015669848708768,Spike
0.353,8.977944395385713,Spike
0.354,8.939903986478356,Spike
0.355,7.9015501237569055,Spike
0.356,8.86288432136619,Spike
0.357,8.823908105765883,Spike
0.358,8.784623015670235,Spike
0.359,7.745030601987338,Spike
0.36,8.705132427757892,Spike
0.361,7.664930068093499,Spike
0.362,8.624425110114482,Spike
0.363,8.58361915288722,Spike
0.364,7.54251380736104,Spike
0.365,8.501110696304597,Spike
0.366,8.459411454241822,Spike
0.367,7.417417727387392,Spike
0.368,8.375131173581739,Spike
0.369,7.332553462225601,Spike
0.37,7.289686274214114,Spike
0.371,7.246531301870469,Spike
0.372,7.203090248879071,Spike
0.373,7.159364830218314,Spike
0.374,7.115356772092855,Spike
0.375,7.0710678118654755,Spike
0.376,8.026499697988491,Spike
0.377,7.981654189934727,Spike
0.378,6.936533058128049,Spike
0.379,7.891138083873484,Spike
0.38,6.845471059286888,Spike
0.381,6.799533787224194,Spike
0.382,6.753328081210245,Spike
0.383,6.706855765367202,Spike
0.384,6.660118674342517,Spike
0.385,7.613118653236519,Spike
0.386,7.565857557529564,Spike
0.387,7.518337253008787,Spike
0.388,6.470559615694443,Spike
0.389,7.422526531765845,Spike
0.39,7.374239897486898,Spike
0.391,7.325701619131245,Spike
0.392,6.276913612907006,Spike
0.393,6.227877804881126,Spike
0.394,6.178596130903343,Spike
0.395,7.129070536529765,Spike
0.396,6.079302976946053,Spike
0.397,6.029295416890246,Spike
0.398,5.979049830575187,Spike
0.399,6.928568201610593,Spike
0.4,5.877852522924733,Spike
0.401,5.826904796685762,Spike
0.402,5.775727034222676,Spike
0.403,5.724321255945908,Spike
0.404,5.672689491267564,Spike
0.405,5.6208337785213045,Spike
0.406,6.568756164881878,Spike
0.407,6.5164587062843,Spike
0.408,5.463943467342692,Spike
0.409,6.411212521268759,Spike
0.41,6.358267949789966,Spike
0.411,5.3051118430673405,Spike
0.412,6.251746299612956,Spike
0.413,5.198173426207093,Spike
0.414,6.144395337815063,Spike
0.415,5.0904141575037105,Spike
0.416,5.036232016357606,Spike
0.417,4.981851053394909,Spike
0.418,5.927273415482916,Spike
0.419,4.872501257253327,Spike
0.42,4.817536741017156,Spike
0.421,5.762382036679394,Spike
0.422,4.707039321653328,Spike
0.423,5.6515107807745855,Spike
0.424,4.5957986062148795,Spike
0.425,5.539904997395468,Spike
0.426,4.483832160900323,Spike
0.427,4.427582310389015,Spike
0.428,5.371157666509329,Spike
0.429,4.314560456809593,Spike
0.43,4.257792915650729,Spike
0.431,5.200857284118065,Spike
0.432,4.143755809932843,Spike
0.433,5.0864907473634915,Spike
0.434,5.029064357136628,Spike
0.435,3.971478906347806,Spike
0.436,3.9137366683720236,Spike
0.437,4.855839922773965,Spike
0.438,3.797790955218014,Spike
0.439,4.739592057378006,Spike
0.44,4.681245526846782,Spike
0.441,3.622753667045458,Spike
0.442,4.564118787132508,Spike
0.443,4.50534320191259,Spike
0.444,3.446429231745171,Spike
0.445,3.3873792024529132,Spike
0.446,4.3281954452298645,Spike
0.447,4.268880296549428,Spike
0.448,3.2094360980720973,Spike
0.449,4.1498651965530495,Spike
0.45,3.090169943749475,Spike
0.451,3.0303526963277405,Spike
0.452,2.970415815770349,Spike
0.453,3.9103616682827176,Spike
0.454,2.8501926246997606,Spike
0.455,2.789911060392291,Spike
0.456,2.7295193551732506,Spike
0.457,3.669019893203757,Spike
0.458,2.6084150628989704,Spike
0.459,2.5477072568338226,Spike
0.46,3.486898871648548,Spike
0.461,2.425992307954074,Spike
0.462,2.364989970237246,Spike
0.463,2.3038942667659046,Spike
0.464,2.24270760949381,Spike
0.465,2.1814324139654233,Spike
0.466,3.120071099220548,Spike
0.467,2.0586260876988143,Spike
0.468,2.9970998051440705,Spike
0.469,2.9354946805086026,Spike
0.47,2.8738131458572456,Spike
0.471,2.8120576362713727,Spike
0.472,2.750230589752759,Spike
0.473,1.6883344471273365,Spike
0.474,1.6263716519488334,Spike
0.475,2.56434465040231,Spike
0.476,2.502255891207571,Spike
0.477,1.4401078255225217,Spike
0.478,2.37790290684638,Spike
0.479,2.315643590922824,Spike
0.48,2.2533323356430452,Spike
0.481,1.1909716009487,Spike
0.482,1.1285638487348186,Spike
0.483,2.0661115427526004,Spike
0.484,2.00361714851215,Spike
0.485,1.9410831331851435,Spike
0.486,1.8785119655074314,Spike
0.487,1.8159061156815792,Spike
0.488,0.7532680552793304,Spike
0.489,0.6906002571440606,Spike
0.49,1.6279051952931358,Spike
0.491,0.5651853448202468,Spike
0.492,1.5024431817976966,Spike
0.493,1.4396811831786496,Spike
0.494,1.3769018266993454,Spike
0.495,1.3141075907812825,Spike
0.496,1.2513009544333782,Spike
0.497,1.1884843971540846,Spike
0.498,0.12566039883352836,Spike
0.499,0.06283143965559126,Spike
0.5,1.0000000000000013,Spike
0.501,0.9371685603444112,Spike
0.502,-0.12566039883352592,Spike
0.503,0.8115156028459178,Spike
0.504,0.7486990455666243,Spike
0.505,-0.3141075907812799,Spike
0.506,-0.3769018266993429,Spike
0.507,-0.4396811831786471,Spike
0.508,-0.5024431817976942,Spike
0.509,0.4348146551797556,Spike
0.51,0.3720948047068665,Spike
0.511,0.30939974285594185,Spike
0.512,-0.7532680552793279,Spike
0.513,0.18409388431842322,Spike
0.514,-0.8785119655074292,Spike
0.515,-0.941083133185141,Spike
0.516,-0.003617148512147228,Spike
0.517,-0.06611154275259801,Spike
0.518,-0.1285638487348164,Spike
0.519,-1.1909716009486973,Spike
0.52,-1.2533323356430428,Spike
0.521,-1.3156435909228261,Spike
0.522,-0.37790290684638217,Spike
0.523,-0.4401078255225235,Spike
0.524,-0.5022558912075687,Spike
0.525,-1.5643446504023073,Spike
0.526,-1.6263716519488352,Spike
0.527,-1.6883344471273385,Spike
0.528,-1.750230589752761,Spike
0.529,-0.8120576362713745,Spike
0.53,-0.8738131458572478,Spike
0.531,-1.9354946805086046,Spike
0.532,-1.9970998051440725,Spike
0.533,-1.058626087698812,Spike
0.534,-2.1200710992205454,Spike
0.535,-2.181432413965425,Spike
0.536,-2.242707609493812,Spike
0.537,-2.3038942667659064,Spike
0.538,-2.364989970237248,Spike
0.539,-2.425992307954076,Spike
0.54,-1.4868988716485503,Spike
0.541,-2.5477072568338244,Spike
0.542,-2.608415062898968,Spike
0.543,-2.669019893203755,Spike
0.544,-2.7295193551732524,Spike
0.545,-2.789911060392293,Spike
0.546,-1.850192624699762,Spike
0.547,-2.91036166828272,Spike
0.548,-1.9704158157703509,Spike
0.549,-2.0303526963277423,Spike
0.55,-2.090169943749477,Spike
0.551,-3.1498651965530517,Spike
0.552,-3.2094360980720946,Spike
0.553,-3.2688802965494252,Spike
0.554,-3.328195445229867,Spike
0.555,-2.387379202452915,Spike
0.556,-3.446429231745172,Spike
0.557,-2.5053432019125923,Spike
0.558,-2.56411878713251,Spike
0.559,-2.62275366704546,Spike
0.56,-3.681245526846783,Spike
0.561,-3.7395920573780046,Spike
0.562,-2.797790955218012,Spike
0.563,-2.8558399227739666,Spike
0.564,-2.913736668372026,Spike
0.565,-3.9714789063478078,Spike
0.566,-4.02906435713663,Spike
0.567,-4.086490747363493,Spike
0.568,-3.143755809932845,Spike
0.569,-4.200857284118066,Spike
0.57,-4.257792915650727,Spike
0.571,-3.314560456809591,Spike
0.572,-4.371157666509331,Spike
0.573,-3.427582310389017,Spike
0.574,-4.4838321609003255,Spike
0.575,-3.539904997395471,Spike
0.576,-4.595798606214881,Spike
0.577,-3.6515107807745792,Spike
0.578,-3.7070393216533217,Spike
0.579,-4.762382036679388,Spike
0.58,-4.81753674101715,Spike
0.581,-3.8725012572533206,Spike
0.582,-4.927273415482914,Spike
0.583,-3.981851053394907,Spike
0.584,-5.036232016357603,Spike
0.585,-4.090414157503709,Spike
0.586,-5.144395337815061,Spike
0.587,-4.1981734262070916,Spike
0.588,-4.251746299612954,Spike
0.589,-4.305111843067339,Spike
0.59,-4.358267949789965,Spike
0.591,-4.411212521268757,Spike
0.592,-4.46394346734269,Spike
0.593,-5.516458706284299,Spike
0.594,-4.568756164881876,Spike
0.595,-4.620833778521303,Spike
0.596,-5.672689491267562,Spike
0.597,-5.724321255945907,Spike
0.598,-5.775727034222674,Spike
0.599,-5.826904796685759,Spike
0.6,-4.87785252292473,Spike
0.601,-4.928568201610592,Spike
0.602,-5.979049830575185,Spike
0.603,-6.0292954168902435,Spike
0.604,-5.0793029769460505,Spike
0.605,-6.129070536529762,Spike
0.606,-5.178596130903341,Spike
0.607,-6.227877804881123,Spike
0.608,-5.276913612907004,Spike
0.609,-6.325701619131243,Spike
0.61,-6.374239897486897,Spike
0.611,-5.422526531765844,Spike
0.612,-6.47055961569444,Spike
0.613,-6.518337253008784,Spike
0.614,-6.5658575575295615,Spike
0.615,-6.613118653236517,Spike
0.616,-6.660118674342515,Spike
0.617,-6.706855765367199,Spike
0.618,-5.753328081210244,Spike
0.619,-5.799533787224192,Spike
0.62,-5.845471059286887,Spike
0.621,-6.891138083873482,Spike
0.622,-6.936533058128047,Spike
0.623,-6.981654189934725,Spike
0.624,-7.026499697988491,Spike
0.625,-6.071067811865475,Spike
0.626,-7.115356772092852,Spike
0.627,-7.159364830218311,Spike
0.628,-7.203090248879068,Spike
0.629,-7.246531301870467,Spike
0.63,-6.289686274214113,Spike
0.631,-7.332553462225598,Spike
0.632,-7.375131173581737,Spike
0.633,-7.417417727387391,Spike
0.634,-7.45941145424182,Spike
0.635,-6.501110696304595,Spike
0.636,-6.542513807361038,Spike
0.637,-6.583619152887215,Spike
0.638,-7.624425110114479,Spike
0.639,-6.664930068093496,Spike
0.64,-7.705132427757894,Spike
0.641,-7.745030601987337,Spike
0.642,-6.7846230156702365,Spike
0.643,-7.823908105765881,Spike
0.644,-6.862884321366186,Spike
0.645,-6.901550123756904,Spike
0.646,-7.939903986478352,Spike
0.647,-7.977944395385711,Spike
0.648,-8.015669848708765,Spike
0.649,-8.05307885711122,Spike
0.65,-7.090169943749473,Spike
0.651,-7.126941644330941,Spike
0.652,-7.163392507171839,Spike
0.653,-8.199521093254521,Spike
0.654,-8.235325976284274,Spike
0.655,-8.270805742745615,Spike
0.656,-8.305958991958127,Spike
0.657,-7.34078433613171,Spike
0.658,-8.375280400421419,Spike
0.659,-7.40944582298169,Spike
0.66,-7.443279255020153,Spike
0.661,-8.476779360850832,Spike
0.662,-7.50994481794692,Spike
0.663,-7.542774316992951,Spike
0.664,-8.575266561936521,Spike
0.665,-7.607420270039437,Spike
0.666,-7.6392341719283525,Spike
0.667,-7.670707011644902,Spike
0.668,-7.7018375466952556,Spike
0.669,-8.732624548099203,Spike
0.67,-8.763066800438637,Spike
0.671,-7.793163101905565,Spike
0.672,-7.822912264349533,Spike
0.673,-8.852313113324552,Spike
0.674,-7.881364488135446,Spike
0.675,-8.910065241883679,Spike
0.676,-8.938414241512639,Spike
0.677,-7.966410367852358,Spike
0.678,-7.9940525156637126,Spike
0.679,-8.021339593682029,Spike
0.68,-8.048270524660198,Spike
0.681,-8.07484424541117,Spike
0.682,-8.101059706849956,Spike
0.683,-8.126915874035028,Spike
0.684,-8.152411726209175,Spike
0.685,-9.177546256839813,Spike
0.686,-8.202318473658703,Spike
0.687,-8.22672739870115,Spike
0.688,-9.250772068344581,Spike
0.689,-9.274451533346614,Spike
0.69,-8.297764858882514,Spike
0.691,-8.320711124582107,Spike
0.692,-8.343289424566121,Spike
0.693,-8.365498867481923,Spike
0.694,-9.387338576538742,Spike
0.695,-8.408807689542254,Spike
0.696,-9.429905358928647,Spike
0.697,-8.45063075179805,Spike
0.698,-8.470983049947444,Spike
0.699,-8.490961449902947,Spike
0.7,-9.510565162951535,Spike
0.701,-9.52979341517219,Spike
0.702,-8.548645447466429,Spike
0.703,-8.567120515588307,Spike
0.704,-9.585217890173755,Spike
0.705,-9.60293685676943,Spike
0.706,-9.620276715860857,Spike
0.707,-8.637236782900096,Spike
0.708,-9.653816388332737,Spike
0.709,-9.67001487762435,Spike
0.71,-8.685831611286309,Spike
0.711,-9.701265964901058,Spike
0.712,-9.716317329146738,Spike
0.713,-9.730985109821264,Spike
0.714,-8.74526872786577,Spike
0.715,-8.759167619387473,Spike
0.716,-9.772681235681933,Spike
0.717,-9.78580904325472,Spike
0.718,-9.798550523842469,Spike
0.719,-9.81090517443334,Spike
0.72,-8.822872507286887,Spike
0.721,-8.834452049953295,Spike
0.722,-8.845643345292054,Spike
0.723,-8.85644595148998,Spike
0.724,-9.86685944207868,Spike
0.725,-9.876883405951377,Spike
0.726,-9.88651744737914,Spike
0.727,-9.89576118602651,Spike
0.728,-8.904614256966513,Spike
0.729,-9.913076310695066,Spike
0.73,-8.921147013144777,Spike
0.731,-9.928826045698138,Spike
0.732,-9.936113105200084,Spike
0.733,-9.943007903969988,Spike
0.734,-9.949510169813001,Spike
0.735,-9.9556196460308,Spike
0.736,-8.961336091431725,Spike
0.737,-8.966659280340298,Spike
0.738,-9.97158900260614,Spike
0.739,-8.976125063612253,Spike
0.74,-8.980267284282716,Spike
0.741,-8.98401550108975,Spike
0.742,-8.987369566060174,Spike
0.743,-9.990329346781246,Spike
0.744,-9.992894726405892,Spike
0.745,-8.995065603657316,Spike
0.746,-8.996841892833,Spike
0.747,-8.99822352380809,Spike
0.748,-9.99921044203816,Spike
0.749,-8.999802608561371,Spike
0.75,-9.0,Spike
0.751,-9.999802608561371,Spike
0.752,-9.99921044203816,Spike
0.753,-9.99822352380809,Spike
0.754,-8.996841892833,Spike
0.755,-8.995065603657316,Spike
0.756,-8.992894726405892,Spike
0.757,-9.990329346781246,Spike
0.758,-9.987369566060174,Spike
0.759,-8.98401550108975,Spike
0.76,-8.980267284282716,Spike
0.761,-9.976125063612253,Spike
0.762,-8.97158900260614,Spike
0.763,-9.966659280340298,Spike
0.764,-8.961336091431725,Spike
0.765,-9.9556196460308,Spike
0.766,-8.949510169813001,Spike
0.767,-9.943007903969988,Spike
0.768,-9.936113105200084,Spike
0.769,-9.928826045698138,Spike
0.77,-8.921147013144779,Spike
0.771,-8.913076310695066,Spike
0.772,-8.904614256966513,Spike
0.773,-9.89576118602651,Spike
0.774,-8.88651744737914,Spike
0.775,-9.876883405951379,Spike
0.776,-9.866859442078681,Spike
0.777,-8.856445951489981,Spike
0.778,-8.845643345292054,Spike
0.779,-8.834452049953297,Spike
0.78,-8.822872507286887,Spike
0.781,-9.81090517443334,Spike
0.782,-8.79855052384247,Spike
0.783,-9.785809043254721,Spike
0.784,-9.772681235681935,Spike
0.785,-8.759167619387473,Spike
0.786,-9.74526872786577,Spike
0.787,-9.730985109821264,Spike
0.788,-9.71631732914674,Spike
0.789,-8.70126596490106,Spike
0.79,-9.68583161128631,Spike
0.791,-9.67001487762435,Spike
0.792,-8.653816388332737,Spike
0.793,-8.637236782900096,Spike
0.794,-9.620276715860857,Spike
0.795,-9.60293685676943,Spike
0.796,-9.585217890173757,Spike
0.797,-9.567120515588304,Spike
0.798,-9.54864544746643,Spike
0.799,-9.529793415172188,Spike
0.8,-9.510565162951536,Spike
0.801,-9.490961449902946,Spike
0.802,-9.470983049947444,Spike
0.803,-8.450630751798046,Spike
0.804,-9.429905358928645,Spike
0.805,-9.408807689542254,Spike
0.806,-8.38733857653874,Spike
0.807,-8.365498867481923,Spike
0.808,-9.34328942456612,Spike
0.809,-8.320711124582111,Spike
0.81,-9.297764858882513,Spike
0.811,-9.274451533346614,Spike
0.812,-9.250772068344578,Spike
0.813,-8.226727398701147,Spike
0.814,-8.202318473658702,Spike
0.815,-9.177546256839811,Spike
0.816,-8.152411726209177,Spike
0.817,-9.126915874035026,Spike
0.818,-9.101059706849957,Spike
0.819,-8.074844245411168,Spike
0.82,-8.048270524660197,Spike
0.821,-8.021339593682026,Spike
0.822,-8.994052515663709,Spike
0.823,-8.966410367852356,Spike
0.824,-7.938414241512637,Spike
0.825,-7.910065241883679,Spike
0.826,-7.881364488135443,Spike
0.827,-7.852313113324552,Spike
0.828,-7.822912264349531,Spike
0.829,-8.793163101905563,Spike
0.83,-8.763066800438633,Spike
0.831,-7.732624548099201,Spike
0.832,-8.701837546695254,Spike
0.833,-8.670707011644904,Spike
0.834,-7.639234171928354,Spike
0.835,-7.607420270039439,Spike
0.836,-7.575266561936523,Spike
0.837,-7.542774316992954,Spike
0.838,-7.5099448179469235,Spike
0.839,-8.476779360850834,Spike
0.84,-7.443279255020155,Spike
0.841,-7.409445822981693,Spike
0.842,-7.3752804004214205,Spike
